id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline,day
sub19,7,forced,2,1,motor,1,1,0,0,1.200,0.472,0,8
sub19,7,forced,2,2,motor,5,5,1,1,0.500,0.478,0,8
sub19,7,forced,2,3,motor,4,4,0,0,0.200,0.349,0,8
sub19,7,forced,2,4,motor,2,2,1,1,0.300,0.304,0,8
sub19,7,forced,2,5,motor,3,3,1,1,0.800,0.738,0,8
sub19,7,forced,2,6,motor,2,2,1,1,0.500,0.466,0,8
sub19,7,forced,2,7,motor,3,3,1,1,0.400,0.456,0,8
sub19,7,forced,2,8,motor,7,7,0,0,0.300,0.486,0,8
sub19,7,forced,2,9,motor,8,8,1,1,1.100,1.090,0,8
sub19,7,forced,2,10,motor,4,4,1,1,0.700,0.682,0,8
sub19,7,forced,2,11,motor,3,3,0,0,0.300,0.432,0,8
sub19,7,forced,2,12,motor,6,6,1,1,0.500,0.413,0,8
sub19,7,forced,2,13,motor,4,4,0,0,0.200,0.375,0,8
sub19,7,forced,2,14,motor,7,7,1,1,0.900,0.841,0,8
sub19,7,forced,2,15,motor,6,6,1,1,1.100,1.036,0,8
sub19,7,forced,2,16,motor,2,2,0,0,0.200,0.328,0,8
sub19,7,forced,2,17,motor,4,4,0,0,0.100,0.311,0,8
sub19,7,forced,2,18,motor,2,2,0,0,0.100,0.297,0,8
sub19,7,forced,2,19,motor,6,4,0,0,0.100,0.253,0,8
sub19,7,forced,2,20,motor,1,1,1,1,1,0.957,0,8
sub19,7,forced,5,1,learn,3,3,0,0,1.200,6.929,0,8
sub19,7,forced,5,2,learn,4,4,1,1,0.500,0.589,0,8
sub19,7,forced,5,3,learn,7,7,0,0,0.200,0.576,0,8
sub19,7,forced,5,4,learn,7,7,1,1,0.300,0.314,0,8
sub19,7,forced,5,5,learn,3,3,1,1,0.800,0.760,0,8
sub19,7,forced,5,6,learn,3,3,0,0,0.500,0.670,0,8
sub19,7,forced,5,7,learn,8,8,0,0,0.400,0.539,0,8
sub19,7,forced,5,8,learn,6,2,0,0,0.300,0.615,0,8
sub19,7,forced,5,9,learn,4,8,0,1,1.100,1.183,0,8
sub19,7,forced,5,10,learn,4,4,0,0,0.700,0.553,0,8
sub19,7,forced,5,11,learn,2,2,0,0,0.300,0.621,0,8
sub19,7,forced,5,12,learn,1,2,0,1,0.500,0.538,0,8
sub19,7,forced,5,13,learn,3,1,0,1,0.200,0.286,0,8
sub19,7,forced,5,14,learn,1,1,1,1,0.900,0.801,0,8
sub19,7,forced,5,15,learn,6,6,0,0,1.100,1.201,0,8
sub19,7,forced,5,16,learn,5,7,0,1,0.200,0.262,0,8
sub19,7,forced,5,17,learn,4,4,0,0,0.100,0.739,0,8
sub19,7,forced,5,18,learn,6,2,0,0,0.100,0.713,0,8
sub19,7,forced,5,19,learn,6,7,0,1,0.100,0.110,0,8
sub19,7,forced,5,20,learn,5,1,0,1,1,1.056,0,8
sub19,7,forced,5,21,learn,1,1,1,1,0.100,0.180,0,8
sub19,7,forced,5,22,learn,2,3,0,0,0.200,0.680,0,8
sub19,7,forced,5,23,learn,6,6,1,1,1,0.945,0,8
sub19,7,forced,5,24,learn,3,3,0,0,0.500,0.666,0,8
sub19,7,forced,5,25,learn,6,7,0,1,0.300,0.299,0,8
sub19,7,forced,5,26,learn,5,5,1,1,0.700,0.635,0,8
sub19,7,forced,5,27,learn,4,4,0,0,0.600,0.727,0,8
sub19,7,forced,5,28,learn,6,6,1,1,1,0.928,0,8
sub19,7,forced,5,29,learn,3,3,1,1,0.200,0.217,0,8
sub19,7,forced,5,30,learn,5,5,1,1,1,0.909,0,8
sub19,7,forced,5,31,learn,4,4,1,1,0.700,0.776,0,8
sub19,7,forced,5,32,learn,6,2,0,0,0.600,0.724,0,8
sub19,7,forced,5,33,learn,3,3,0,0,0.900,1.057,0,8
sub19,7,forced,5,34,learn,4,6,0,1,0.100,0.171,0,8
sub19,7,forced,5,35,learn,7,7,0,0,0.600,1.210,0,8
sub19,7,forced,5,36,learn,5,3,0,0,0.500,0.676,0,8
sub19,7,forced,5,37,learn,2,2,1,1,0.800,0.899,0,8
sub19,7,forced,5,38,learn,7,7,0,0,0.400,0.764,0,8
sub19,7,forced,5,39,learn,1,1,0,0,0.100,2.581,0,8
sub19,7,forced,5,40,learn,2,2,1,1,0.600,0.633,0,8
sub19,7,forced,5,41,learn,7,7,0,0,0.300,0.449,0,8
sub19,7,forced,5,42,learn,8,6,0,1,0.100,0.134,0,8
sub19,7,forced,5,43,learn,2,2,0,0,0.500,0.626,0,8
sub19,7,forced,5,44,learn,4,4,1,1,1.200,1.092,0,8
sub19,7,forced,5,45,learn,8,7,0,0,0.400,0.744,0,8
sub19,7,forced,5,46,learn,1,1,1,1,0.800,0.797,0,8
sub19,7,forced,5,47,learn,4,4,0,0,0.400,0.648,0,8
sub19,7,forced,5,48,learn,5,5,0,0,0.400,0.562,0,8
sub19,7,forced,5,49,learn,3,3,0,0,0.500,0.791,0,8
sub19,7,forced,5,50,learn,6,6,1,1,1,1.014,0,8
sub19,7,forced,5,51,learn,6,6,1,1,1.200,1.163,0,8
sub19,7,forced,5,52,learn,1,1,1,1,0.900,0.877,0,8
sub19,7,forced,5,53,learn,3,7,0,1,0.700,0.657,0,8
sub19,7,forced,5,54,learn,8,8,1,1,1,0.958,0,8
sub19,7,forced,5,55,learn,3,3,0,0,0.200,1.057,0,8
sub19,7,forced,5,56,learn,5,5,0,0,0.400,0.516,0,8
sub19,7,forced,5,57,learn,7,7,0,0,0.200,0.906,0,8
sub19,7,forced,5,58,learn,5,5,1,1,1.200,1.118,0,8
sub19,7,forced,5,59,learn,7,7,0,0,0.100,0.900,0,8
sub19,7,forced,5,60,learn,8,8,0,0,0.400,0.604,0,8
sub19,7,forced,5,61,learn,4,5,0,1,0.100,0.063,0,8
sub19,7,forced,5,62,learn,5,6,0,1,0.800,0.889,0,8
sub19,7,forced,5,63,learn,5,5,0,0,0.900,0.794,0,8
sub19,7,forced,5,64,learn,6,6,0,0,0.100,1.125,0,8
sub19,7,forced,5,65,learn,4,4,0,0,0.500,0.796,0,8
sub19,7,forced,5,66,learn,4,4,1,1,0.900,0.919,0,8
sub19,7,forced,5,67,learn,3,3,0,0,0.100,2.445,0,8
sub19,7,forced,5,68,learn,8,8,0,0,0.700,0.974,0,8
sub19,7,forced,5,69,learn,3,6,0,0,1,0.836,0,8
sub19,7,forced,5,70,learn,4,4,0,0,0.400,0.632,0,8
sub19,7,forced,5,71,learn,1,1,1,1,0.500,0.541,0,8
sub19,7,forced,5,72,learn,7,7,1,1,0.900,0.945,0,8
sub19,7,forced,5,73,learn,3,3,0,0,0.100,0.859,0,8
sub19,7,forced,5,74,learn,2,2,1,1,0.900,0.975,0,8
sub19,7,forced,5,75,learn,4,4,0,0,0.400,0.626,0,8
sub19,7,forced,5,76,learn,2,2,0,0,0.600,1.307,0,8
sub19,7,forced,5,77,learn,7,7,0,0,0.100,0.918,0,8
sub19,7,forced,5,78,learn,1,1,0,0,0.600,0.828,0,8
sub19,7,forced,5,79,learn,5,5,1,1,0.800,0.745,0,8
sub19,7,forced,5,80,learn,3,7,0,0,0.600,0.812,0,8
sub19,7,forced,5,81,learn,1,3,0,0,0.500,0.211,0,8
sub19,7,forced,5,82,learn,4,4,0,0,0.100,0.679,0,8
sub19,7,forced,5,83,learn,5,5,0,0,0.100,0.559,0,8
sub19,7,forced,5,84,learn,2,2,0,0,0.500,1.604,0,8
sub19,7,forced,5,85,learn,4,4,1,1,0.900,0.866,0,8
sub19,7,forced,5,86,learn,3,3,1,1,1.100,1.105,0,8
sub19,7,forced,5,87,learn,8,8,0,0,0.300,0.568,0,8
sub19,7,forced,5,88,learn,2,2,1,1,0.700,0.772,0,8
sub19,7,forced,5,89,learn,3,2,0,1,1.200,1.194,0,8
sub19,7,forced,5,90,learn,1,1,0,0,1.200,1.063,0,8
sub19,7,forced,5,91,learn,5,7,0,0,0.900,1.127,0,8
sub19,7,forced,5,92,learn,5,5,1,1,0.500,0.545,0,8
sub19,7,forced,5,93,learn,6,6,0,0,0.500,0.787,0,8
sub19,7,forced,5,94,learn,6,6,1,1,0.800,0.800,0,8
sub19,7,forced,5,95,learn,1,1,0,0,0.200,1.064,0,8
sub19,7,forced,5,96,learn,2,6,0,0,0.400,0.616,0,8
sub19,7,forced,6,1,learn,5,5,0,0,0.100,0.667,0,8
sub19,7,forced,6,2,learn,8,8,1,1,0.600,0.643,0,8
sub19,7,forced,6,3,learn,3,3,1,1,0.900,0.859,0,8
sub19,7,forced,6,4,learn,6,6,0,0,0.800,0.999,0,8
sub19,7,forced,6,5,learn,8,8,1,1,0.500,0.584,0,8
sub19,7,forced,6,6,learn,2,2,0,0,0.200,0.878,0,8
sub19,7,forced,6,7,learn,8,8,1,1,1.200,1.170,0,8
sub19,7,forced,6,8,learn,6,6,0,0,0.500,0.771,0,8
sub19,7,forced,6,9,learn,6,6,1,1,0.700,0.679,0,8
sub19,7,forced,6,10,learn,3,3,0,0,0.300,0.858,0,8
sub19,7,forced,6,11,learn,2,2,0,0,0.200,1.692,0,8
sub19,7,forced,6,12,learn,2,2,0,0,1,1.138,0,8
sub19,7,forced,6,13,learn,1,1,0,0,1.200,1.072,0,8
sub19,7,forced,6,14,learn,2,2,0,0,0.500,0.662,0,8
sub19,7,forced,6,15,learn,5,5,0,0,0.500,1.149,0,8
sub19,7,forced,6,16,learn,5,5,1,1,1.200,1.134,0,8
sub19,7,forced,6,17,learn,2,6,0,0,0.700,1.066,0,8
sub19,7,forced,6,18,learn,4,4,0,0,0.800,1.044,0,8
sub19,7,forced,6,19,learn,8,8,0,0,0.200,0.537,0,8
sub19,7,forced,6,20,learn,1,1,1,1,1.200,1.130,0,8
sub19,7,forced,6,21,learn,4,2,0,0,0.800,0.972,0,8
sub19,7,forced,6,22,learn,1,1,0,0,1.100,0.989,0,8
sub19,7,forced,6,23,learn,6,6,0,0,0.200,0.888,0,8
sub19,7,forced,6,24,learn,6,6,1,1,0.500,0.529,0,8
sub19,7,forced,6,25,learn,2,7,0,1,0.200,0.210,0,8
sub19,7,forced,6,26,learn,5,5,1,1,0.800,0.820,0,8
sub19,7,forced,6,27,learn,5,5,0,0,0.700,0.937,0,8
sub19,7,forced,6,28,learn,1,1,1,1,1.100,1.119,0,8
sub19,7,forced,6,29,learn,7,6,0,0,0.700,0.855,0,8
sub19,7,forced,6,30,learn,1,7,0,1,0.500,0.518,0,8
sub19,7,forced,6,31,learn,6,6,1,1,1,0.994,0,8
sub19,7,forced,6,32,learn,4,4,1,1,1.200,1.177,0,8
sub19,7,forced,6,33,learn,7,7,0,0,0.300,1.782,0,8
sub19,7,forced,6,34,learn,4,4,1,1,1.200,1.181,0,8
sub19,7,forced,6,35,learn,1,1,0,0,0.200,0.595,0,8
sub19,7,forced,6,36,learn,3,2,0,0,0.800,0.969,0,8
sub19,7,forced,6,37,learn,5,6,0,1,0.500,0.594,0,8
sub19,7,forced,6,38,learn,1,1,0,0,0.400,0.857,0,8
sub19,7,forced,6,39,learn,1,1,1,1,0.700,0.670,0,8
sub19,7,forced,6,40,learn,3,3,1,1,0.900,0.883,0,8
sub19,7,forced,6,41,learn,5,5,0,0,0.300,1.166,0,8
sub19,7,forced,6,42,learn,3,3,0,0,0.200,0.999,0,8
sub19,7,forced,6,43,learn,6,7,0,1,0.700,0.722,0,8
sub19,7,forced,6,44,learn,7,6,0,1,1.200,1.189,0,8
sub19,7,forced,6,45,learn,1,1,1,1,1,0.978,0,8
sub19,7,forced,6,46,learn,2,7,0,1,0.100,0.165,0,8
sub19,7,forced,6,47,learn,7,7,1,1,1.200,1.139,0,8
sub19,7,forced,6,48,learn,5,6,0,1,0.200,0.299,0,8
sub19,7,forced,6,49,learn,7,7,1,1,0.900,0.873,0,8
sub19,7,forced,6,50,learn,6,6,1,1,1,0.945,0,8
sub19,7,forced,6,51,learn,6,6,1,1,0.600,0.585,0,8
sub19,7,forced,6,52,learn,2,3,0,0,0.400,0.620,0,8
sub19,7,forced,6,53,learn,6,2,0,1,0.100,0.163,0,8
sub19,7,forced,6,54,learn,7,7,0,0,0.400,0.660,0,8
sub19,7,forced,6,55,learn,4,4,0,0,0.600,1.135,0,8
sub19,7,forced,6,56,learn,4,4,1,1,1.200,1.117,0,8
sub19,7,forced,6,57,learn,3,3,1,1,0.800,0.791,0,8
sub19,7,forced,6,58,learn,7,7,0,0,0.200,0.553,0,8
sub19,7,forced,6,59,learn,1,1,0,0,0.400,0.542,0,8
sub19,7,forced,6,60,learn,3,3,1,1,1.200,1.146,0,8
sub19,7,forced,6,61,learn,8,8,1,1,1.100,1.004,0,8
sub19,7,forced,6,62,learn,5,2,0,1,0.200,0.231,0,8
sub19,7,forced,6,63,learn,7,7,0,0,0.700,0.837,0,8
sub19,7,forced,6,64,learn,7,7,1,1,1.100,1.052,0,8
sub19,7,forced,6,65,learn,2,3,0,1,0.800,0.869,0,8
sub19,7,forced,6,66,learn,3,3,0,0,0.200,2.415,0,8
sub19,7,forced,6,67,learn,3,3,1,1,1.100,1.174,0,8
sub19,7,forced,6,68,learn,8,8,0,0,0.100,0.599,0,8
sub19,7,forced,6,69,learn,5,5,0,0,0.100,2.647,0,8
sub19,7,forced,6,70,learn,4,3,0,0,0.400,0.790,0,8
sub19,7,forced,6,71,learn,3,3,0,0,0.700,0.850,0,8
sub19,7,forced,6,72,learn,3,3,1,1,0.900,0.895,0,8
sub19,7,forced,6,73,learn,5,6,0,0,0.700,0.992,0,8
sub19,7,forced,6,74,learn,8,8,1,1,1.200,1.136,0,8
sub19,7,forced,6,75,learn,6,6,1,1,0.700,0.709,0,8
sub19,7,forced,6,76,learn,2,2,0,0,0.800,0.924,0,8
sub19,7,forced,6,77,learn,2,2,1,1,1.200,1.175,0,8
sub19,7,forced,6,78,learn,6,6,1,1,0.700,0.768,0,8
sub19,7,forced,6,79,learn,1,1,1,1,0.800,0.811,0,8
sub19,7,forced,6,80,learn,8,8,1,1,0.600,0.577,0,8
sub19,7,forced,6,81,learn,7,7,0,0,0.200,0.634,0,8
sub19,7,forced,6,82,learn,4,4,0,0,0.800,1.423,0,8
sub19,7,forced,6,83,learn,8,8,1,1,1.200,1.103,0,8
sub19,7,forced,6,84,learn,8,8,0,0,0.900,0.773,0,8
sub19,7,forced,6,85,learn,7,7,1,1,1.100,1.097,0,8
sub19,7,forced,6,86,learn,7,7,0,0,0.500,0.614,0,8
sub19,7,forced,6,87,learn,3,3,0,0,0.700,0.831,0,8
sub19,7,forced,6,88,learn,1,5,0,0,0.400,0.563,0,8
sub19,7,forced,6,89,learn,7,7,0,0,0.500,0.639,0,8
sub19,7,forced,6,90,learn,6,1,0,1,0.100,0.149,0,8
sub19,7,forced,6,91,learn,7,7,1,1,1.100,1.104,0,8
sub19,7,forced,6,92,learn,7,7,1,1,1.200,1.137,0,8
sub19,7,forced,6,93,learn,3,3,1,1,1,0.965,0,8
sub19,7,forced,6,94,learn,1,2,0,0,0.300,0.558,0,8
sub19,7,forced,6,95,learn,1,1,1,1,0.900,0.910,0,8
sub19,7,forced,6,96,learn,6,6,0,0,0.500,1.265,0,8
sub19,7,forced,7,1,learn,7,7,1,1,1,0.967,0,8
sub19,7,forced,7,2,learn,8,8,0,0,0.600,0.749,0,8
sub19,7,forced,7,3,learn,2,2,1,1,0.800,0.818,0,8
sub19,7,forced,7,4,learn,2,2,0,0,0.300,0.445,0,8
sub19,7,forced,7,5,learn,3,3,1,1,0.900,0.814,0,8
sub19,7,forced,7,6,learn,7,4,0,1,0.100,0.180,0,8
sub19,7,forced,7,7,learn,2,2,1,1,1,0.969,0,8
sub19,7,forced,7,8,learn,6,6,1,1,1.100,1.084,0,8
sub19,7,forced,7,9,learn,2,2,1,1,1.100,1.042,0,8
sub19,7,forced,7,10,learn,6,8,0,1,0.200,0.181,0,8
sub19,7,forced,7,11,learn,3,7,0,1,0.800,0.841,0,8
sub19,7,forced,7,12,learn,6,6,0,0,0.400,0.638,0,8
sub19,7,forced,7,13,learn,5,2,0,0,0.600,0.769,0,8
sub19,7,forced,7,14,learn,3,3,0,0,0.100,0.864,0,8
sub19,7,forced,7,15,learn,3,5,0,1,0.100,0.198,0,8
sub19,7,forced,7,16,learn,7,6,0,0,0.600,0.717,0,8
sub19,7,forced,7,17,learn,2,2,0,0,0.300,0.722,0,8
sub19,7,forced,7,18,learn,4,7,0,1,0.100,0.166,0,8
sub19,7,forced,7,19,learn,8,8,1,1,1.100,1.026,0,8
sub19,7,forced,7,20,learn,7,5,0,1,0.600,0.587,0,8
sub19,7,forced,7,21,learn,8,4,0,0,0.200,0.434,0,8
sub19,7,forced,7,22,learn,3,3,0,0,0.800,0.932,0,8
sub19,7,forced,7,23,learn,3,3,0,0,0.200,0.339,0,8
sub19,7,forced,7,24,learn,5,7,0,1,0.800,0.834,0,8
sub19,7,forced,7,25,learn,6,3,0,1,1.200,1.167,0,8
sub19,7,forced,7,26,learn,2,6,0,1,0.100,0.139,0,8
sub19,7,forced,7,27,learn,3,3,1,1,1.100,1.131,0,8
sub19,7,forced,7,28,learn,7,7,1,1,1.100,1.041,0,8
sub19,7,forced,7,29,learn,6,2,0,1,1.200,1.155,0,8
sub19,7,forced,7,30,learn,8,8,1,1,1.100,1.039,0,8
sub19,7,forced,7,31,learn,8,8,1,1,1,0.917,0,8
sub19,7,forced,7,32,learn,1,1,0,0,0.400,0.730,0,8
sub19,7,forced,7,33,learn,5,6,0,0,0.400,0.933,0,8
sub19,7,forced,7,34,learn,5,5,0,0,1,1.420,0,8
sub19,7,forced,7,35,learn,8,8,1,1,0.500,0.523,0,8
sub19,7,forced,7,36,learn,7,7,0,0,0.700,0.841,0,8
sub19,7,forced,7,37,learn,6,6,1,1,0.500,0.527,0,8
sub19,7,forced,7,38,learn,3,3,0,0,0.400,0.556,0,8
sub19,7,forced,7,39,learn,2,3,0,0,0.300,-0.331,0,8
sub19,7,forced,7,40,learn,5,5,0,0,0.200,2.093,0,8
sub19,7,forced,7,41,learn,7,7,1,1,1.100,1.059,0,8
sub19,7,forced,7,42,learn,1,1,0,0,0.300,0.878,0,8
sub19,7,forced,7,43,learn,7,3,0,1,1.100,1.105,0,8
sub19,7,forced,7,44,learn,5,5,0,0,0.700,0.873,0,8
sub19,7,forced,7,45,learn,4,5,0,1,0.200,0.216,0,8
sub19,7,forced,7,46,learn,1,8,0,1,0.300,0.301,0,8
sub19,7,forced,7,47,learn,1,1,1,1,0.800,0.873,0,8
sub19,7,forced,7,48,learn,4,4,1,1,0.900,0.883,0,8
sub19,7,forced,7,49,learn,7,7,0,0,0.500,0.646,0,8
sub19,7,forced,7,50,learn,2,2,0,0,0.400,0.633,0,8
sub19,7,forced,7,51,learn,1,5,0,1,0.900,0.999,0,8
